COUNTY_CODE_AND_NAME,ALL_LIVE_STOCKING,ESTIMATE,VARIANCE,PLOT_COUNT,SE,SE_PERCENT
12005 FL Bay,Total,335958.03585665516,1843445043.2228093,60,42935.35889244213,12.779976756014126
12007 FL Bradford,Total,153978.3855388229,886241803.4852314,27,29769.813628661355,19.33376137468036
12009 FL Brevard,Total,233149.4923211221,1243528188.422567,45,35263.69504777636,15.124928944390268
12013 FL Calhoun,Total,330514.12645248824,1767232858.8281655,60,42038.4687973785,12.719114081019944
12015 FL Charlotte,Total,164741.388825826,887288649.6538057,36,29787.390782910235,18.081303669476263
12017 FL Citrus,Total,208607.81845173414,1124957445.5913444,40,33540.38529282787,16.078201450818657
12019 FL Clay,Total,286137.8428263637,1658052823.623402,50,40719.19478112752,14.230621989359529
12021 FL Collier,Total,1009839.1270067549,3045680050.439871,117,55187.6802415165,5.464997222389003
12023 FL Columbia,Total,380308.26454681705,1844190438.4080682,84,42944.03845015124,11.29190250475472
12025 FL Dade,Total,149799.77118322861,921842785.6481059,19,30361.86400154157,20.268297983181995
12027 FL DeSoto,Total,77666.8389575863,396351506.4719408,16,19908.57871551711,25.633306289688374
12029 FL Dixie,Total,368382.28189303936,2060334716.433762,65,45390.910063951815,12.321686545481352
12031 FL Duval,Total,226366.378747495,1314772243.2523203,39,36259.7882405885,16.018186287741617
12033 FL Escambia,Total,217902.45976449834,1180299256.2061439,42,34355.483640987266,15.766450584411723
12035 FL Flagler,Total,199426.3809632391,1155736668.4710376,36,33996.127256954394,17.046955920651747
12037 FL Franklin,Total,312090.7197536646,1642694125.9096498,61,40530.16316164604,12.98666079966645
12039 FL Gadsden,Total,235245.79596221237,1299785866.3770735,44,36052.543133280815,15.325478181583296
12041 FL Gilchrist,Total,112904.329237617,657581593.3202126,20,25643.353784562045,22.712462806092557
12043 FL Glades,Total,171935.03246669768,946327461.6057562,36,30762.43588543918,17.891895237462787
12045 FL Gulf,Total,291587.19725904154,1572020230.0743864,54,39648.710320442784,13.59754841541259
12047 FL Hamilton,Total,218746.3840066967,1269226851.1085033,38,35626.21017044198,16.28653672709457
12049 FL Hardee,Total,103054.32961109414,584894590.8008893,18,24184.59407972127,23.467809815452643
12051 FL Hendry,Total,100013.4494421847,579577925.1373318,21,24074.424710412746,24.071187269997697
12053 FL Hernando,Total,188821.08741581585,1082402434.2700725,30,32899.88501910109,17.42384045625688
12055 FL Highlands,Total,110111.33516319164,598892164.9216022,22,24472.273390954146,22.225026474054427
12057 FL Hillsborough,Total,157761.99848068756,789161894.4778283,34,28092.02546057917,17.806585699418644
12059 FL Holmes,Total,206064.168693439,1094930725.351798,44,33089.73746272094,16.057977314798695
12061 FL Indian River,Total,38195.87836890603,202203893.97686172,8,14219.841559485172,37.22873295947309
12063 FL Jackson,Total,382641.0418923642,2014320448.757285,75,44881.181454561614,11.729317177425665
12065 FL Jefferson,Total,287446.5378659284,1562425380.5941052,53,39527.52687171441,13.751262118227686
12067 FL Lafayette,Total,270252.3313051844,1492951471.2488024,49,38638.730197158424,14.297279142996683
12069 FL Lake,Total,242485.90740952257,1041424248.760915,64,32271.105477825127,13.308445766014781
12071 FL Lee,Total,182688.85411496978,1023785203.6901248,37,31996.643631639316,17.514283389999907
12073 FL Leon,Total,320290.61197549384,1476414571.516796,78,38424.14047856889,11.996648993729734
12075 FL Levy,Total,461415.80202681787,2508596726.4763136,83,50085.89348785058,10.854828392925207
12077 FL Liberty,Total,489461.8869458646,1894731385.801631,131,43528.51233159285,8.89313621601904
12079 FL Madison,Total,327709.8427048922,1820421779.4706144,58,42666.401060677876,13.019566549638128
12081 FL Manatee,Total,106023.94445397615,569547453.8448259,23,23865.19335444039,22.50924871485046
12083 FL Marion,Total,541017.3928122127,2079426277.109711,149,45600.72671690344,8.428698840876537
12085 FL Martin,Total,66189.05369767486,346375085.8453491,18,18611.15487672243,28.11817640078486
12087 FL Monroe,Total,101720.02066927658,618331069.58105,15,24866.26368357438,24.445791025173243
12089 FL Nassau,Total,283594.6687518217,1593448638.1872725,50,39918.023976485514,14.075731448752455
12091 FL Okaloosa,Total,484660.5445319454,2635345342.7382994,86,51335.6147595244,10.592076317889894
12093 FL Okeechobee,Total,58078.560457905565,318528938.5563055,12,17847.37903884785,30.729720051831087
12095 FL Orange,Total,173629.6188408108,921100591.4451587,34,30349.63906614309,17.4795287052773
12097 FL Osceola,Total,250097.20737998805,1317092655.9403338,49,36291.77118769947,14.511066144196946
12099 FL Palm Beach,Total,121448.63876371541,746697775.8047781,22,27325.771275570212,22.499858008893707
12101 FL Pasco,Total,189785.3082141148,1011708395.3622583,35,31807.36385433817,16.75965550423601
12103 FL Pinellas,Total,15434.854021340328,68171588.50698736,4,8256.60877763912,53.49327415875445
12105 FL Polk,Total,362723.0264289909,1890614199.7545493,70,43481.19363304726,11.987436822282755
12107 FL Putnam,Total,346701.98647651245,1921298428.7092898,66,43832.61831911584,12.64273642172665
12109 FL St. Johns,Total,216238.0788802782,1231542730.4172301,39,35093.3431068804,16.22903019144472
12111 FL St. Lucie,Total,51352.63501922372,249708138.11663264,12,15802.156122397748,30.77185059049502
12113 FL Santa Rosa,Total,505172.84991689824,2607251220.0644794,93,51061.2496915663,10.107678926127157
12115 FL Sarasota,Total,97131.50244912281,509977726.7132969,20,22582.68643703173,23.24960066262794
12117 FL Seminole,Total,71396.57148171424,394295696.61470836,13,19856.880334400677,27.8120922648034
12119 FL Sumter,Total,142428.05092039838,789605205.3718934,26,28099.914686203112,19.72919976410256
12121 FL Suwannee,Total,245316.78839009555,1340718030.364183,48,36615.816669360014,14.925931857193001
12123 FL Taylor,Total,652547.0866193873,3604635023.1749005,109,60038.61276857503,9.200656013899868
12125 FL Union,Total,144647.85855381706,861740071.4762561,25,29355.409577729555,20.29439624701233
12127 FL Volusia,Total,452179.0619380578,2493503732.311175,80,49934.99506669821,11.043190468102347
12129 FL Wakulla,Total,313036.5918403953,1235608060.3755069,82,35151.21705397278,11.229108024500524
12131 FL Walton,Total,537234.2958302547,2877617824.800979,96,53643.43226156376,9.985109416490607
12133 FL Washington,Total,286565.8802331186,1550082361.7894342,54,39371.08535193606,13.738929882339118
13001 GA Appling,Total,230845.56029195077,1292387984.1165228,45,35949.79810953773,15.573094870905017
13003 GA Atkinson,Total,155751.962839001,884903107.3466043,30,29747.32101125418,19.09916284137211
13005 GA Bacon,Total,102158.51802810084,564448495.2226785,22,23758.12482547136,23.256136917468
13007 GA Baker,Total,131059.32907045874,711709704.5593417,24,26677.8879328807,20.355581035012328
13009 GA Baldwin,Total,124419.2722548092,688895229.020997,25,26246.81369273225,21.0954566901654
13011 GA Banks,Total,82990.6890499866,439923360.8179899,17,20974.350069024546,25.2731364314753
13013 GA Barrow,Total,46457.05859268819,224660364.32170823,11,14988.674535185166,32.263503091313254
13015 GA Bartow,Total,161476.63910043478,866283667.306762,31,29432.697248243527,18.227216897880233
13017 GA Ben Hill,Total,87834.28036512763,497833048.2347423,16,22312.17264711669,25.40257921436238
13019 GA Berrien,Total,149315.07023065927,818480903.2616868,27,28609.105250980618,19.160226229533148
13021 GA Bibb,Total,76288.81669594387,428146647.81269634,15,20691.70480682286,27.12285457158362
13023 GA Bleckley,Total,80120.9695771931,466644462.26547813,14,21601.955056556297,26.961674541074725
13025 GA Brantley,Total,259924.95922244497,1494854196.3612862,47,38663.34435044757,14.874810201416366
13027 GA Brooks,Total,185190.59636717915,951053388.7194186,39,30839.15350199189,16.65265629408461
13029 GA Bryan,Total,205163.08166254856,1180427090.343884,37,34357.34405252949,16.746357957831965
13031 GA Bulloch,Total,295006.1001745764,1602085268.9850101,59,40026.05737497774,13.567874478287544
13033 GA Burke,Total,318319.9385323543,1735992002.6454437,60,41665.23734056298,13.089106994888441
13035 GA Butts,Total,77225.71575395507,418790339.11125207,16,20464.367547306516,26.499421012175528
13037 GA Calhoun,Total,85265.19943993425,479257481.9406047,16,21891.950163030353,25.675129251826018
13039 GA Camden,Total,278942.5580067064,1549610345.078226,52,39365.09043655592,14.112256916927496
13043 GA Candler,Total,85114.76882676661,484913289.86523867,17,22020.746805347877,25.871828248945285
13045 GA Carroll,Total,164365.07061015588,819873810.7211194,38,28633.43868139346,17.420634794911376
13047 GA Catoosa,Total,49499.98374644642,269914054.3984914,10,16429.061275632623,33.19003367715662
13049 GA Charlton,Total,442060.1949115951,2356374818.338931,63,48542.50527464493,10.980971784702906
13051 GA Chatham,Total,87482.14411013508,461541364.98674536,19,21483.51379515803,24.55759859761953
13053 GA Chattahoochee,Total,134782.5823138918,777393610.1341727,23,27881.7791780613,20.68648537474087
13055 GA Chattooga,Total,187185.72171797662,907038502.8930539,43,30117.07991975739,16.0894109034306
13057 GA Cherokee,Total,139720.10573670152,719440414.6118371,28,26822.38644512895,19.197227416700468
13059 GA Clarke,Total,25072.45881208846,126504251.1909899,6,11247.410866105582,44.859624460456764
13061 GA Clay,Total,75159.78271091949,421673620.82853556,14,20534.69310285731,27.321384339066157
13063 GA Clayton,Total,20562.430458376963,109992886.21339786,5,10487.749339748632,51.00442460329884
13065 GA Clinch,Total,559249.1478825895,3127180346.0410886,89,55921.19764491001,9.999335333211858
13067 GA Cobb,Total,22297.163152334044,113443365.40629879,5,10650.97955149191,47.76831688733002
13069 GA Coffee,Total,209494.7489763835,1174930875.978374,39,34277.26470969313,16.361872971602374
13071 GA Colquitt,Total,146980.84658650815,781841412.0632362,27,27961.427217923556,19.023857779636867
13073 GA Columbia,Total,100287.62150251749,531808354.06685925,21,23060.97036264648,22.994832280539814
13075 GA Cook,Total,78478.15837540317,415493957.5920713,16,20383.668894290626,25.973684036754012
13077 GA Coweta,Total,173952.09805305483,892670739.4569815,37,29877.59594507198,17.17576061425796
13079 GA Crawford,Total,179153.49726752323,1017828791.972261,32,31903.429156945826,17.80787405411664
13081 GA Crisp,Total,81020.94148518101,437696769.08152866,15,20921.203815304907,25.821970754476435
13083 GA Dade,Total,83895.27924681304,461622782.6333419,17,21485.408598240385,25.609794485613513
13085 GA Dawson,Total,105162.8125950912,551914640.9309828,22,23492.863617085568,22.339516258033374
13087 GA Decatur,Total,209521.869658497,1098930256.0470614,40,33150.11698391216,15.821793227572883
13089 GA DeKalb,Total,45841.46015024916,219712144.46950215,12,14822.690190026307,32.334681621055964
13091 GA Dodge,Total,241447.82052649214,1321676625.5829957,47,36354.87072708409,15.05702998180311
13093 GA Dooly,Total,89639.26863812699,478389244.7950841,17,21872.11111884457,24.400144547298915
13095 GA Dougherty,Total,136537.19623535947,750702356.1840746,27,27398.948085356755,20.067021178702923
13097 GA Douglas,Total,81400.73235486263,429175384.3982236,16,20716.548563846816,25.450076386946996
13099 GA Early,Total,186207.23518441874,1007737459.8111638,33,31744.880844179646,17.048145746184176
13101 GA Echols,Total,244505.67906664286,1438294592.0918703,42,37924.8545427912,15.510827677934772
13103 GA Effingham,Total,226726.14449076654,1252380661.6117578,43,35388.99068371063,15.60869425235247
13105 GA Elbert,Total,143620.44434347367,777585475.313948,29,27885.21965690692,19.415912396300886
13107 GA Emanuel,Total,318630.2473322486,1785781171.6960886,59,42258.50413462465,13.26255259456269
13109 GA Evans,Total,88880.86298113925,498497624.04994786,18,22327.060353972887,25.120211038804552
13111 GA Fannin,Total,203324.19358179017,674802330.9653212,73,25976.95769264217,12.776127245375033
13113 GA Fayette,Total,37220.902227337036,180703790.86617333,9,13442.61101371952,36.11575810713836
13115 GA Floyd,Total,197629.20059178176,969120348.7520344,43,31130.69785199224,15.752073964158303
13117 GA Forsyth,Total,59789.93611049167,294856631.13599175,14,17171.389901111434,28.719532112191498
13119 GA Franklin,Total,73886.37662346236,383788757.93716013,18,19590.527250106366,26.514397031462313
13121 GA Fulton,Total,117418.0618955904,591032706.5541083,27,24311.164236911984,20.704790936278417
13123 GA Gilmer,Total,233027.04169149924,1037737890.0402241,61,32213.939374752415,13.824120643216995
13125 GA Glascock,Total,78009.29303321341,424995993.9088361,15,20615.430965876898,26.426891161671755
13127 GA Glynn,Total,140200.74732415564,783248956.3497922,28,27986.5852927754,19.961794660101287
13129 GA Gordon,Total,111094.77174359889,550011491.1249521,26,23452.323789444665,21.110195755720568
13131 GA Grady,Total,161015.86443471845,874978082.6945264,30,29580.028443098672,18.370878265285135
13133 GA Greene,Total,190030.08133337984,966996246.2230744,43,31096.563254209854,16.36402144124514
13135 GA Gwinnett,Total,68560.40769978904,336815745.54744375,16,18352.540574739065,26.768423920553108
13137 GA Habersham,Total,116501.14230198771,461551228.9200261,37,21483.743363762893,18.440800612987932
13139 GA Hall,Total,101084.86952536955,534126152.3891386,22,23111.169429285455,22.86313425322786
13141 GA Hancock,Total,273892.35584919824,1542804821.1415405,49,39278.55421399241,14.34087274623272
13143 GA Haralson,Total,118954.11982574018,635111657.5259924,26,25201.42173620354,21.18583347354588
13145 GA Harris,Total,238454.4789588499,1314225743.5327263,45,36252.2515650094,15.203007183297846
13147 GA Hart,Total,56598.2224756424,291418081.00520444,13,17070.97188226858,30.161674935313105
13149 GA Heard,Total,122646.35499197122,670113779.4270914,25,25886.555959167134,21.106665551423635
13151 GA Henry,Total,84062.18129037331,423750520.11980194,19,20585.20148358529,24.488064867694174
13153 GA Houston,Total,125274.33068706721,699794156.1013002,24,26453.622740586972,21.11655484048651
13155 GA Irwin,Total,111104.38975509114,576310948.1567826,22,24006.477212552087,21.607136554613078
13157 GA Jackson,Total,108906.99013951118,580429944.1004403,22,24092.11373251505,22.121733142797133
13159 GA Jasper,Total,184617.29324141366,970872558.1164966,41,31158.82793232917,16.87752397690314
13161 GA Jeff Davis,Total,135876.26114420657,778441151.637918,27,27900.558267495617,20.533798937758917
13163 GA Jefferson,Total,236891.7926678396,1319621343.3055997,44,36326.59278415194,15.334677649675971
13165 GA Jenkins,Total,156758.54433060272,876550743.5350044,31,29606.599661815344,18.886753374907094
13167 GA Johnson,Total,155448.3152791759,903605331.9615111,30,30060.028808394563,19.337635634331928
13169 GA Jones,Total,203768.0190037119,1055678630.8063517,45,32491.20851563314,15.94519526395419
13171 GA Lamar,Total,100349.61499019037,572820854.11593,19,23933.676151313026,23.850291955432663
13173 GA Lanier,Total,96363.13752604542,524374382.59907687,18,22899.222314285627,23.763466925406338
13175 GA Laurens,Total,367765.95773590356,2046331050.8347611,70,45236.39078037461,12.300320306660716
13177 GA Lee,Total,153697.43380972138,826459590.4711972,30,28748.210213354105,18.70441782973723
13179 GA Liberty,Total,229363.42578578123,1305712835.4316406,42,36134.648682831285,15.754320271000832
13181 GA Lincoln,Total,113925.88967278789,645375519.6348474,21,25404.242158246867,22.298919263401526
13183 GA Long,Total,234315.5533283747,1351827013.880128,41,36767.2002453291,15.691318703800588
13185 GA Lowndes,Total,199187.1299889135,1021763432.8216947,37,31965.034534967966,16.047740904117198
13187 GA Lumpkin,Total,145439.41213705242,593946100.2011194,44,24371.00942105434,16.756812381838234
13189 GA McDuffie,Total,116014.11769873828,641950438.0582241,22,25336.74087285545,21.839360049825217
13191 GA McIntosh,Total,162608.8301956964,910205925.5462452,32,30169.619247618044,18.553493811688774
13193 GA Macon,Total,146751.94873531035,846647268.6817822,26,29097.20379489724,19.827473533164802
