FIPS,Snow_Prob,Hover_county_name,Standardized_Jan_Temp,Standardized_Jan_Sun,Standardized_Jul_Temp,Standardized_Jul_Hum,Standardized_Topog,Standardized_LN_Water,Natural_Amenity_Rank,Urban_influence,Forest_Percent
08005,38.44722222222222,"ARAPAHOE, CO",-0.24493,1.88158,0.51168,1.3687,-0.588,-0.57677,5,1,1.1111111111111098
08007,46.782,"ARCHULETA, CO",-1.08046,0.85787,1.98101,2.39555,1.83868,-0.41408,6,9,81.9931826637714
08009,15.6,"BACA, CO",-0.29456,2.15256,-0.91128,1.43715,-0.43633,-1.46255,4,9,1.5625
08011,9.15,"BENT, CO",-0.23665,2.15256,-0.85099,1.43715,-0.43633,0.38775,5,9,3.87096774193548
08013,60.35,"BOULDER, CO",0.01152,1.88158,0.5367,1.3687,1.83868,0.17866,6,1,49.93908220056793
08015,37.5,"CHAFFEE, CO",-0.36074,2.15256,2.30014,1.43715,1.83868,-0.90811,6,8,63.51868620455093
08017,14.22,"CHEYENNE, CO",-0.41038,2.15256,-0.279,1.43715,-0.588,-2.35103,3,9,0.0
08019,84.35,"CLEAR CREEK, CO",-0.50138,1.88158,3.01413,1.3687,1.83868,-0.63719,7,4,66.70524246049352
08021,44.07333333333333,"CONEJOS, CO",-1.29554,2.15256,1.56886,1.30024,1.83868,-0.58202,6,9,32.0088386542415
08023,30.4625,"COSTILLA, CO",-1.29554,2.15256,1.56886,1.30024,1.83868,-0.60363,6,9,38.164292231754196
08025,3.7,"CROWLEY, CO",-0.24493,2.15256,-0.4294,1.43715,-0.588,0.27111,5,6,0.0
08027,52.5,"CUSTER, CO",-0.84882,2.15256,2.59861,1.43715,1.23201,-0.96227,6,6,52.022433053094865
08029,56.75833333333333,"DELTA, CO",-0.53447,0.85787,-0.08554,2.39555,1.23201,-0.2229,5,8,45.39981453539427
08031,28.46666666666667,"DENVER, CO",-0.24493,1.88158,0.51168,1.3687,-0.73966,0.10389,5,1,0.0
08033,62.74404761904762,"DOLORES, CO",-0.81573,0.85787,1.208,2.39555,1.83868,-1.10238,5,9,59.6620358219016
08035,58.56666666666666,"DOUGLAS, CO",-0.44347,1.88158,1.03094,1.3687,1.83868,-0.52778,6,1,41.70794007125025
08037,91.28111111111112,"EAGLE, CO",-1.22936,0.85787,1.39577,2.39555,1.83868,-0.68605,5,8,69.51088150014904
08039,40.7,"ELBERT, CO",-0.44347,1.88158,1.03094,1.3687,-0.588,-2.35103,4,4,2.74464646464646
08041,43.8,"EL PASO, CO",-0.35247,2.15256,1.01813,1.43715,1.83868,-0.94729,6,2,16.89497566471989
08043,45.9,"FREMONT, CO",0.31761,2.15256,0.42517,1.43715,1.83868,-1.34821,6,5,70.64663149548191
08045,64.1,"GARFIELD, CO",-0.79919,0.85787,0.68747,2.39555,1.23201,-0.56751,5,8,66.61391369892125
08047,76.63444444444444,"GILPIN, CO",-0.50138,1.88158,3.01413,1.3687,1.83868,-0.6273,7,4,96.42857142857144
08049,94.62,"GRAND, CO",-1.49408,0.85787,3.75517,2.39555,1.83868,0.12075,7,9,64.2914814864446
08051,91.775,"GUNNISON, CO",-1.84153,0.85787,1.83392,2.39555,1.83868,-0.14788,6,8,57.78081647913162
08053,77.3,"HINSDALE, CO",-1.66781,2.15256,3.57429,1.30024,1.83868,-0.29516,7,9,57.07752650975103
08055,32.1,"HUERFANO, CO",0.05289,2.15256,1.25196,1.43715,1.23201,-0.922,6,6,41.470613699793965
08057,82.4,"JACKSON, CO",-1.44445,1.88158,3.10776,1.3687,1.83868,-0.30464,6,9,40.63319756170351
08059,50.93333333333333,"JEFFERSON, CO",-0.07948,1.88158,0.65706,1.3687,1.83868,-0.05364,6,1,62.06336503838824
08061,13.35,"KIOWA, CO",-0.24493,2.15256,-0.4294,1.43715,-0.588,-0.0142,4,9,0.0
08063,20.8,"KIT CARSON, CO",-0.26147,1.79125,-0.01642,0.95795,-0.73966,-1.73666,3,8,0.0
08065,99.9,"LAKE, CO",-1.22109,2.15256,3.90496,1.43715,1.83868,0.40536,7,8,52.1290357041704
08067,72.2,"LA PLATA, CO",-0.57583,0.85787,1.646,2.39555,1.83868,-0.32983,6,7,69.62354320238468
08069,53.26666666666667,"LARIMER, CO",-0.50138,1.88158,0.83621,1.3687,1.83868,0.19889,6,2,53.15072311476652
08071,29.0,"LAS ANIMAS, CO",-0.15393,2.15256,0.49887,1.43715,1.08035,-1.4186,5,8,30.85264597334396
08073,20.05,"LINCOLN, CO",-0.42692,2.15256,0.7524,1.43715,-0.588,-2.27254,4,6,0.0
08075,35.06666666666667,"LOGAN, CO",-0.6751,1.88158,-0.07064,1.3687,-0.73966,-0.47958,4,7,0.5181347150259
08077,40.3,"MESA, CO",-0.51792,0.85787,-1.30516,2.39555,1.23201,-0.39856,4,7,61.17600631792847
08079,66.55,"MINERAL, CO",-1.76708,2.15256,2.96007,1.30024,1.83868,-0.69894,6,9,69.38014857570572
08081,78.7,"MOFFAT, CO",-1.28727,0.85787,1.14726,2.39555,1.83868,-0.81257,5,8,25.666813890236913
08083,53.53333333333333,"MONTEZUMA, CO",-0.42692,0.85787,0.64485,2.39555,1.83868,-0.90391,5,8,54.6474472806379
08085,38.2,"MONTROSE, CO",-0.53447,0.85787,0.34466,2.39555,1.08035,-1.2035,5,8,66.19546885628299
08087,28.75,"MORGAN, CO",-0.70819,1.88158,-0.23953,1.3687,-0.73966,-0.13515,4,6,0.0
08089,18.025,"OTERO, CO",-0.24493,2.15256,-0.4294,1.43715,-0.43633,-0.23695,4,6,3.6795762944138
08091,87.03333333333335,"OURAY, CO",-0.89846,0.85787,3.56867,2.39555,1.83868,-1.68731,6,9,66.34592380885503
08093,71.3,"PARK, CO",-0.63374,1.88158,2.98388,1.3687,1.83868,-0.33328,7,4,48.586255372452904
08095,28.9,"PHILLIPS, CO",-0.4352,1.79125,-0.22418,0.95795,-0.73966,-2.05639,3,9,0.0
08097,99.3,"PITKIN, CO",-1.05564,0.85787,2.67905,2.39555,1.83868,-0.57093,6,8,65.15854160809694
08099,15.95,"PROWERS, CO",-0.29456,2.15256,-0.91128,1.43715,-0.588,-0.66564,4,8,0.0
08101,27.375,"PUEBLO, CO",-0.22838,2.15256,-0.38528,1.43715,-0.43633,-0.42911,4,2,12.21241353998825
08103,70.19999999999999,"RIO BLANCO, CO",-0.93155,0.85787,1.43696,2.39555,1.23201,-1.4009,5,9,63.02443544577312
08105,54.35,"RIO GRANDE, CO",-0.94809,2.15256,2.33392,1.30024,1.83868,-1.42014,6,8,44.66861466075641
08107,96.26666666666668,"ROUTT, CO",-1.48581,0.85787,2.28495,2.39555,1.83868,-0.60345,6,8,59.07501034405554
08109,68.0,"SAGUACHE, CO",-0.99773,2.15256,2.04025,1.30024,1.83868,-1.4289,6,9,46.47268681513054
08111,76.81333333333333,"SAN JUAN, CO",-1.32036,0.85787,4.09737,2.39555,1.83868,-0.71128,7,9,41.82493022837374
08113,94.0,"SAN MIGUEL, CO",-0.81573,0.85787,1.77265,2.39555,1.83868,-0.90478,6,9,58.99619167419634
08115,25.200000000000003,"SEDGWICK, CO",-0.42692,1.88158,-0.51133,1.3687,-0.73966,-0.65261,4,9,0.0
08117,93.5,"SUMMIT, CO",-1.39481,0.85787,3.99297,2.39555,1.83868,0.39461,7,9,56.73065362392163
08119,52.98333333333333,"TELLER, CO",-0.41865,1.88158,2.10541,1.3687,1.83868,-0.48733,6,6,77.66638076923077
08121,31.96666666666667,"WASHINGTON, CO",-0.55101,1.79125,0.13922,0.95795,-0.73966,-1.01664,4,9,0.0
08123,39.2,"WELD, CO",-0.69164,1.88158,-0.03409,1.3687,-0.73966,-0.08661,4,2,0.0
08125,29.24,"YUMA, CO",-0.36902,1.79125,-0.34349,0.95795,-0.73966,-0.99502,4,8,0.29182879377431
09001,28.65,"FAIRFIELD, CT",-0.22011,0.31591,0.32242,-0.89039,0.92868,1.79536,4,2,35.98705027498619
09003,27.2,"HARTFORD, CT",-0.66683,0.43635,0.15308,-0.41119,1.08035,0.45702,4,1,43.7202097456073
09005,49.55,"LITCHFIELD, CT",-0.75783,-0.22605,0.75742,-0.41119,1.08035,0.59396,4,5,70.53821918211108
09007,17.525,"MIDDLESEX, CT",-0.44347,0.43635,0.41252,-0.41119,0.77701,1.55083,4,1,68.09474271084584
09009,30.383333333333336,"NEW HAVEN, CT",-0.32765,0.31591,0.61377,-0.89039,0.92868,1.88224,5,2,38.90268829847289
09011,20.65,"NEW LONDON, CT",-0.40211,0.31591,1.15467,-0.89039,0.77701,1.47175,5,2,60.791822699576706
09013,31.396666666666665,"TOLLAND, CT",-0.62546,0.43635,0.94901,-0.41119,0.77701,0.35704,4,1,65.5338811393093
09015,28.3,"WINDHAM, CT",-0.6751,0.43635,0.78978,-0.41119,0.77701,0.35818,4,5,64.87086829780628
10001,5.4,"KENT, DE",0.18525,0.19547,-0.11596,-0.95884,-1.19466,1.81498,3,2,28.22666627876524
10003,8.0,"NEW CASTLE, DE",-0.0712,0.01482,-0.06031,-0.75347,-0.588,1.46916,3,2,18.90362841445992
10005,6.1,"SUSSEX, DE",0.17697,0.19547,0.11742,-0.95884,-1.19466,1.71272,3,6,30.87531572043303
11001,4.05,"DISTRICT COLUMBIA, DC",0.22661,-0.07551,-0.52999,-0.95884,-0.73966,1.31428,3,1,0.0
12001,0.0,"ALACHUA, FL",1.99694,0.97831,0.6679,-1.30113,-1.19466,1.29428,5,2,49.2137458615647
12003,0.0,"BAKER, FL",1.76531,0.97831,0.56118,-1.30113,-1.19466,-0.16367,4,6,83.58259292234045
12005,0.0,"BAY, FL",1.73222,0.85787,0.17718,-1.23267,-1.19466,1.81316,4,2,53.3648208387991
12007,0.0,"BRADFORD, FL",1.76531,0.97831,0.56118,-1.30113,-1.19466,0.52823,4,6,77.70516875256838
12009,0.0,"BREVARD, FL",2.34438,1.55038,0.84144,-1.57496,-1.19466,1.96253,5,2,23.03050667393346
12011,0.0,"BROWARD, FL",2.80765,2.03212,1.21622,-1.09576,-1.19466,1.21319,6,1,0.0
12013,0.0,"CALHOUN, FL",1.66603,0.85787,0.37716,-1.23267,-0.73966,0.19062,4,6,86.04562738233655
12015,0.0,"CHARLOTTE, FL",2.57602,2.18267,0.97505,-1.09576,-1.19466,1.65284,6,2,29.693934066547378
12017,0.0,"CITRUS, FL",2.18721,1.55038,0.67779,-1.57496,-1.19466,1.78038,5,6,42.03393209345654
12019,0.0,"CLAY, FL",2.09621,0.97831,0.34105,-1.30113,-1.19466,1.08687,4,2,76.7258911012343
12021,0.0,"COLLIER, FL",2.67529,2.18267,1.02463,-1.09576,-1.19466,1.4078,6,2,64.75388164643988
12023,0.0,"COLUMBIA, FL",1.82321,0.97831,0.56769,-1.30113,-1.19466,-0.2863,4,5,74.02959236241479
12086,0.0,"MIAMI-DADE, FL",2.84074,2.03212,1.22378,-1.09576,-1.19466,1.67158,6,1,9.106977328555189
12027,0.0,"DE SOTO, FL",2.41884,2.00201,1.08028,-1.09576,-1.19466,-0.47341,5,6,19.24383427735734
12029,0.0,"DIXIE, FL",1.78185,0.97831,0.52463,-1.30113,-1.19466,1.63075,5,9,62.281710976250835
12031,0.0,"DUVAL, FL",1.7984,0.97831,0.48808,-1.30113,-1.19466,1.54525,4,2,36.89265385187378
12033,0.0,"ESCAMBIA, FL",1.59158,0.85787,0.05765,-1.23267,-0.73966,1.80643,5,2,38.35821343712285
12035,0.0,"FLAGLER, FL",2.07966,0.97831,0.61959,-1.30113,-1.19466,1.52109,5,2,55.964119086511445
12037,0.0,"FRANKLIN, FL",1.69085,0.85787,0.403,-1.23267,-1.19466,2.13561,5,8,45.65701146826487
12039,0.0,"GADSDEN, FL",1.64949,0.85787,0.57503,-1.23267,-0.73966,0.53639,4,2,69.22874309428828
12041,0.0,"GILCHRIST, FL",1.78185,0.97831,0.52463,-1.30113,-1.19466,0.4166,4,6,51.74505771743062
12043,0.0,"GLADES, FL",2.46847,2.18267,1.07818,-1.09576,-1.19466,1.71234,6,6,26.6680757358538
12045,0.0,"GULF, FL",1.72394,0.85787,0.30301,-1.23267,-1.19466,1.7955,4,6,60.38650346847899
12047,0.0,"HAMILTON, FL",1.74049,0.97831,0.34712,-1.30113,-1.19466,0.00726,4,9,64.89374805273985
12049,0.0,"HARDEE, FL",2.39402,2.00201,1.02756,-1.09576,-1.19466,-0.88411,4,6,26.794277461759
12051,0.0,"HENDRY, FL",2.52638,2.18267,1.11159,-1.09576,-1.19466,0.68991,5,6,13.820633104208541
12053,0.0,"HERNANDO, FL",2.26166,1.55038,1.02419,-1.57496,-1.19466,1.64004,5,1,49.58547086018956
12055,0.0,"HIGHLANDS, FL",2.48502,2.00201,0.82653,-1.09576,-1.19466,1.11969,5,6,15.478965109405248
12057,0.0,"HILLSBOROUGH, FL",2.2782,2.00201,0.74564,-1.09576,-1.19466,1.58655,5,1,18.87007100015006
12059,0.0,"HOLMES, FL",1.60813,0.85787,0.18242,-1.23267,-0.73966,0.21344,4,8,66.87748086703785
12061,0.0,"INDIAN RIVER, FL",2.45193,2.00201,0.92652,-1.09576,-1.19466,1.62922,6,5,9.63868636844137
12063,0.0,"JACKSON, FL",1.66603,0.85787,0.37716,-1.23267,-0.73966,0.83015,4,6,65.87095042257812
12065,0.0,"JEFFERSON, FL",1.64122,0.85787,0.43198,-1.23267,-0.73966,1.04459,4,6,71.29418043566343
12067,0.0,"LAFAYETTE, FL",1.78185,0.97831,0.52463,-1.30113,-1.19466,0.05178,4,9,78.06434293000247
12069,0.0,"LAKE, FL",2.24511,1.55038,0.76497,-1.57496,-1.19466,1.60439,5,1,34.60651469792992
12071,0.0,"LEE, FL",2.53465,2.18267,0.85132,-1.09576,-1.19466,1.94857,6,2,22.84891855624083
12073,0.0,"LEON, FL",1.63294,0.85787,0.28893,-1.23267,-0.73966,0.93769,4,2,69.50134501159044
12075,0.0,"LEVY, FL",1.98866,0.97831,0.30975,-1.30113,-1.19466,1.69352,5,6,47.988492110892274
12077,0.0,"LIBERTY, FL",1.63294,0.85787,0.28893,-1.23267,-1.19466,0.00963,4,6,93.48819170694787
12079,0.0,"MADISON, FL",1.74049,0.97831,0.34712,-1.30113,-1.19466,0.72569,4,8,71.59699147856216
12081,0.0,"MANATEE, FL",2.35266,2.00201,1.01138,-1.09576,-1.19466,1.58591,6,2,18.61370100492055
12083,0.0,"MARION, FL",2.14584,1.55038,0.71539,-1.57496,-1.19466,0.94466,5,2,54.094608412601886
12085,0.0,"MARTIN, FL",2.69183,2.03212,1.09563,-1.09576,-1.19466,1.81519,6,2,13.41692854678943
12087,0.0,"MONROE, FL",2.70838,2.18267,1.08597,-1.09576,-1.19466,2.36008,6,3,4.58444781523506
12089,0.0,"NASSAU, FL",1.8563,0.97831,0.38704,-1.30113,-1.19466,1.31771,4,2,61.664601930858964
12091,0.0,"OKALOOSA, FL",1.45095,0.85787,0.20699,-1.23267,-0.73966,1.46517,4,2,69.73344445947389
12093,0.0,"OKEECHOBEE, FL",2.43538,2.00201,1.09751,-1.09576,-1.19466,1.45208,6,6,10.46359327738846
12095,0.0,"ORANGE, FL",2.2782,1.55038,0.6112,-1.57496,-1.19466,1.28538,5,1,26.766599790141786
12097,0.0,"OSCEOLA, FL",2.45193,2.00201,0.92652,-1.09576,-1.19466,1.41273,5,1,25.75775861517151
12099,0.0,"PALM BEACH, FL",2.7001,2.03212,1.18491,-1.09576,-1.19466,1.51152,6,2,7.8515294831503795
12101,0.0,"PASCO, FL",2.28648,1.55038,0.80803,-1.57496,-1.19466,1.49016,5,1,33.00650366257581
12103,0.0,"PINELLAS, FL",2.42711,2.00201,0.71246,-1.09576,-1.19466,2.19726,6,1,3.7764168740483504
12105,0.0,"POLK, FL",2.31129,2.00201,0.86076,-1.09576,-1.19466,1.0958,5,2,27.95598896116579
12107,0.0,"PUTNAM, FL",2.09621,0.97831,0.34105,-1.30113,-1.19466,1.43201,5,5,68.58751841694894
12109,0.0,"ST. JOHNS, FL",1.98039,0.97831,0.70445,-1.30113,-1.19466,1.80845,5,2,39.92362157293982
12111,0.0,"ST. LUCIE, FL",2.53465,2.00201,1.20087,-1.09576,-1.19466,1.5803,6,2,11.51240989567322
12113,0.0,"SANTA ROSA, FL",1.59158,0.85787,0.05765,-1.23267,-0.73966,1.40528,4,2,65.67120320316776
12115,0.0,"SARASOTA, FL",2.35266,2.00201,1.01138,-1.09576,-1.19466,1.70246,6,2,20.25287907833136
12117,0.0,"SEMINOLE, FL",2.26166,1.55038,0.75531,-1.57496,-1.19466,1.33797,5,1,32.88021921267061
12119,0.0,"SUMTER, FL",2.16239,1.55038,0.86705,-1.57496,-1.19466,1.03298,5,4,43.44641243758971
12121,0.0,"SUWANNEE, FL",1.82321,0.97831,0.56769,-1.30113,-1.19466,-0.17009,4,8,56.225457234550824
12123,0.0,"TAYLOR, FL",1.78185,0.97831,0.52463,-1.30113,-1.19466,1.5351,4,8,77.05453994977395
12125,0.0,"UNION, FL",1.76531,0.97831,0.56118,-1.30113,-1.19466,0.78946,4,6,81.49836465047784
12127,0.0,"VOLUSIA, FL",2.11275,1.55038,0.81537,-1.57496,-1.19466,1.74182,5,2,49.20206700415529
12129,0.0,"WAKULLA, FL",1.68258,0.85787,0.23305,-1.23267,-1.19466,1.6031,4,6,69.64567111029393
12131,0.0,"WALTON, FL",1.60813,0.85787,0.18242,-1.23267,-0.73966,1.50495,4,6,68.0885203299063
12133,0.0,"WASHINGTON, FL",1.66603,0.85787,0.37716,-1.23267,-0.73966,1.02074,4,6,70.36175571479981
13001,0.0,"APPLING, GA",1.50886,0.79765,0.15973,-1.23267,-1.043,-0.13487,4,8,65.63106912626482
13003,0.0,"ATKINSON, GA",1.41786,0.67722,0.30698,-1.5065,-1.043,0.38272,4,9,66.87119596004409
13005,0.0,"BACON, GA",1.44268,0.79765,0.19838,-1.23267,-1.19466,-0.48558,3,8,58.592009960432414
13007,0.0,"BAKER, GA",1.59985,0.67722,-0.0144,-1.5065,-1.19466,0.36878,3,6,61.161694863952135
13009,0.0,"BALDWIN, GA",1.02905,0.58689,0.00972,-0.89039,0.62534,0.73005,4,5,69.77909867148644
13011,0.0,"BANKS, GA",0.70642,0.13526,0.85688,-0.95884,-0.73966,-1.21501,3,6,55.94506961840903
13013,0.3,"BARROW, GA",0.96287,0.13526,0.31724,-0.95884,-0.73966,-0.41604,3,1,44.74225879536457
13015,0.275,"BARTOW, GA",0.84705,-0.40671,0.03533,-0.75347,0.92868,0.52103,4,1,53.462376811237924
13017,0.0,"BEN HILL, GA",1.50886,0.67722,-0.05537,-1.5065,-0.73966,0.01292,3,8,54.02058610741245
13019,0.0,"BERRIEN, GA",1.41786,0.67722,0.30698,-1.5065,-0.73966,0.16618,4,8,49.688065864568095
13021,0.0,"BIBB, GA",1.23586,0.58689,-0.20516,-0.89039,0.62534,0.46045,4,2,44.34973044166473
13023,0.0,"BLECKLEY, GA",1.33513,0.58689,-0.10181,-0.89039,-0.73966,-0.03847,4,6,63.61902169139668
13025,0.0,"BRANTLEY, GA",1.57504,0.79765,0.22864,-1.23267,-1.19466,-0.12142,3,9,88.77896544117688
13027,0.0,"BROOKS, GA",1.59985,0.67722,0.33514,-1.5065,-0.73966,-0.01864,4,8,59.17923357540305
13029,0.0,"BRYAN, GA",1.3765,0.79765,0.31769,-1.23267,-1.19466,0.63389,4,2,77.40445148295373
13031,0.0,"BULLOCH, GA",1.41786,0.64711,0.22632,-1.09576,-1.043,0.04103,4,5,66.2476858738006
13033,0.0,"BURKE, GA",1.07041,0.64711,-0.10855,-1.09576,-1.043,-0.24177,3,6,63.04632513338395
13035,0.6,"BUTTS, GA",1.0125,0.58689,0.12693,-0.89039,0.62534,0.39465,4,4,67.72939706726358
13037,0.0,"CALHOUN, GA",1.4344,0.67722,0.16288,-1.5065,-0.73966,0.18426,4,6,52.728208751149744
13039,0.0,"CAMDEN, GA",1.75703,0.79765,0.09547,-1.23267,-1.19466,1.65896,4,6,58.00781722302483
13043,0.0,"CANDLER, GA",1.41786,0.64711,0.22632,-1.09576,-0.73966,-0.07027,4,8,59.763752516251735
13045,0.4,"CARROLL, GA",0.84705,0.19547,0.35799,-0.95884,-0.588,0.03731,3,1,52.05703790123329
13047,0.0,"CATOOSA, GA",0.60715,-0.40671,-0.16067,-0.75347,0.77701,-0.60546,3,2,45.04778354009255
13049,0.0,"CHARLTON, GA",1.75703,0.79765,0.09547,-1.23267,-1.19466,-0.58533,3,6,88.67782595974158
13051,0.0,"CHATHAM, GA",1.40959,0.79765,0.05637,-1.23267,-1.19466,1.91894,4,2,20.93096809047487
13053,0.125,"CHATTAHOOCHE, GA",1.16141,0.19547,-0.06758,-0.95884,-0.73966,0.06034,3,2,85.43703940348678
13055,0.0,"CHATTOOGA, GA",0.6816,-0.40671,-0.05627,-0.75347,0.77701,-1.32045,3,8,85.87309131815044
13057,1.3,"CHEROKEE, GA",0.71469,0.13526,0.56972,-0.95884,0.92868,0.5431,4,1,54.750898875130716
13059,0.4,"CLARKE, GA",0.96287,0.13526,0.31724,-0.95884,-0.73966,-0.42654,3,2,27.78435822420876
13061,0.0,"CLAY, GA",1.4344,0.67722,0.16288,-1.5065,-0.73966,1.30769,4,9,52.32157550357211
13063,0.75,"CLAYTON, GA",0.78914,0.19547,0.24392,-0.95884,-0.73966,0.15445,3,1,22.03403220142332
13065,0.0,"CLINCH, GA",1.59985,0.67722,0.33514,-1.5065,-1.19466,0.39937,4,8,93.77936050642344
13067,1.35,"COBB, GA",0.78914,0.13526,0.24392,-0.95884,-0.588,0.20642,3,1,10.148548058822241
13069,0.0,"COFFEE, GA",1.42613,0.67722,0.15426,-1.5065,-1.043,-0.19348,3,7,56.818617658195805
13071,0.0,"COLQUITT, GA",1.59985,0.67722,0.28136,-1.5065,-0.73966,-0.05239,4,7,44.19753518333146
13073,0.1333333333333333,"COLUMBIA, GA",1.07041,0.64711,-0.10855,-1.09576,-0.73966,1.01443,4,2,51.085248887222775
13075,0.0,"COOK, GA",1.59985,0.67722,0.28136,-1.5065,-0.73966,0.38913,4,8,46.798095438954654
13077,1.3,"COWETA, GA",0.97941,0.19547,0.22692,-0.95884,-0.588,-0.13214,3,1,59.54377900893274
13079,0.0,"CRAWFORD, GA",1.23586,0.58689,-0.20516,-0.89039,0.62534,-0.38472,4,6,85.24694025917906
13081,0.0,"CRISP, GA",1.38477,0.67722,-0.05013,-1.5065,-0.73966,0.5974,4,5,45.50039124839536
13083,0.875,"DADE, GA",0.66505,-0.40671,0.14161,-0.75347,1.08035,-1.11454,3,2,74.79440435383547
13085,1.54,"DAWSON, GA",0.66505,0.13526,0.70626,-0.95884,1.68702,0.24767,5,4,78.85192058661985
13087,0.0,"DECATUR, GA",1.59158,0.67722,0.1652,-1.5065,-0.73966,0.85006,4,5,53.649666901434465
13089,0.8587499999999999,"DE KALB, GA",0.78914,0.13526,0.24392,-0.95884,-0.588,0.07494,3,1,27.1071439210224
13091,0.0,"DODGE, GA",1.33513,0.58689,-0.10181,-0.89039,-0.73966,-0.27313,3,8,69.65208503780153
13093,0.0,"DOOLY, GA",1.38477,0.67722,-0.05013,-1.5065,-0.73966,0.11502,3,6,38.19292276191013
13095,0.0,"DOUGHERTY, GA",1.47577,0.67722,-0.06294,-1.5065,-1.19466,0.29706,3,2,60.69610382980005
13097,1.3250000000000002,"DOUGLAS, GA",0.84705,0.19547,0.35799,-0.95884,-0.588,-0.30256,3,1,60.16455316209084
13099,0.0,"EARLY, GA",1.45095,0.67722,0.20699,-1.5065,-0.73966,0.07285,4,6,57.11262163628052
13101,0.0,"ECHOLS, GA",1.59985,0.67722,0.33514,-1.5065,-1.19466,0.81534,4,9,94.6425524163062
13103,0.0,"EFFINGHAM, GA",1.41786,0.64711,0.22632,-1.09576,-1.19466,-0.09904,3,2,72.84435784638039
13105,0.1,"ELBERT, GA",0.96287,0.13526,-0.05919,-0.95884,-0.73966,0.3163,3,6,64.46470251232458
13107,0.0,"EMANUEL, GA",1.26895,0.64711,-0.09005,-1.09576,-0.73966,-0.14819,3,8,73.80393016815377
13109,0.0,"EVANS, GA",1.50886,0.79765,0.15973,-1.23267,-1.043,0.08978,4,6,68.18821022484127
13111,2.3,"FANNIN, GA",0.40861,0.13526,1.219,-0.95884,1.68702,0.28465,5,9,77.64240694683441
13113,1.3,"FAYETTE, GA",0.97941,0.19547,0.22692,-0.95884,-0.73966,0.05303,3,1,32.52465177498875
13115,0.1,"FLOYD, GA",0.6816,-0.40671,-0.05627,-0.75347,0.77701,0.08922,4,3,58.7537869430157
13117,0.1,"FORSYTH, GA",0.76433,0.13526,0.4063,-0.95884,-0.588,1.23323,4,1,43.310868739791545
13119,0.1,"FRANKLIN, GA",0.96287,0.13526,-0.05919,-0.95884,-0.73966,0.16007,3,6,41.9377520378727
13121,0.96,"FULTON, GA",0.78914,0.13526,0.24392,-0.95884,-0.588,0.13888,3,1,33.62333312601178
13123,3.2,"GILMER, GA",0.71469,0.13526,0.56972,-0.95884,1.68702,0.17886,4,4,86.63891223394334
13125,0.2,"GLASCOCK, GA",1.12005,0.64711,0.10446,-1.09576,-0.73966,-0.82109,3,9,75.96149602025577
13127,0.0,"GLYNN, GA",1.75703,0.79765,0.09547,-1.23267,-1.19466,1.84205,4,7,38.07785244643466
13129,0.0,"GORDON, GA",0.66505,-0.40671,0.06095,-0.75347,0.01867,-0.1071,3,4,48.56645139065456
13131,0.0,"GRADY, GA",1.63294,0.67722,0.39648,-1.5065,-0.73966,-0.2994,4,6,53.233196384542545
13133,0.15,"GREENE, GA",1.07041,0.58689,0.07967,-0.89039,0.62534,0.87194,5,6,75.64400724729866
13135,0.3,"GWINNETT, GA",0.78914,0.13526,0.24392,-0.95884,-0.588,0.02404,3,1,23.94682861097555
13137,0.55,"HABERSHAM, GA",0.70642,0.13526,0.85688,-0.95884,0.92868,-0.45158,4,8,63.09707351621404
13139,0.5,"HALL, GA",0.76433,0.13526,0.4063,-0.95884,-0.588,1.20564,4,3,37.19517478920457
13141,0.1,"HANCOCK, GA",1.02905,0.58689,0.00972,-0.89039,0.62534,0.15716,4,9,92.27665460506968
13143,0.8500000000000001,"HARALSON, GA",0.78087,0.19547,0.63863,-0.95884,-0.588,-0.45386,3,4,65.08210989804921
13145,0.12,"HARRIS, GA",1.1035,0.19547,0.14101,-0.95884,-0.73966,0.44002,4,2,78.25564683142746
13147,0.2,"HART, GA",0.96287,0.13526,-0.05919,-0.95884,-0.73966,1.27509,4,6,32.44754340955492
13149,0.6,"HEARD, GA",0.97941,0.19547,0.22692,-0.95884,-0.588,0.36039,4,4,67.02701074480116
13151,0.975,"HENRY, GA",0.94632,0.19547,0.24624,-0.95884,-0.73966,-0.22233,3,1,40.7837961161838
13153,0.0,"HOUSTON, GA",1.23586,0.58689,-0.20516,-0.89039,-0.73966,-0.02434,3,2,51.927877882213025
13155,0.0,"IRWIN, GA",1.50886,0.67722,-0.05537,-1.5065,-0.73966,0.34594,4,8,46.40288291935058
13157,0.575,"JACKSON, GA",0.76433,0.13526,0.4063,-0.95884,-0.73966,-0.81037,3,6,46.94677980059361
13159,0.0,"JASPER, GA",1.0125,0.58689,0.12693,-0.89039,0.62534,-0.00532,4,4,76.44547598011077
13161,0.0,"JEFF DAVIS, GA",1.50886,0.67722,-0.05537,-1.5065,-1.043,-0.17661,3,8,67.67006534969791
13163,0.0,"JEFFERSON, GA",1.26895,0.64711,-0.09005,-1.09576,-0.73966,-0.45317,3,6,68.48038897156295
13165,0.0,"JENKINS, GA",1.33513,0.64711,0.00574,-1.09576,-1.043,-0.06633,3,8,67.43666287463971
13167,0.0,"JOHNSON, GA",1.27722,0.58689,-0.13521,-0.89039,-0.73966,-0.10853,3,9,75.06212606208254
